Country,Continent,Year,Infectious_disease,CasesTotal,Deaths,CLIMATIC,CONFLICTS,ECOLOGICAL,ECONOMIC,GEOPHYSICAL,TECHNOLOGICAL,outbreak,CLIMATIC_lag_avg,CLIMATIC_lead_avg,CONFLICTS_lag_avg,CONFLICTS_lead_avg,ECOLOGICAL_lag_avg,ECOLOGICAL_lead_avg,ECONOMIC_lag_avg,ECONOMIC_lead_avg,GEOPHYSICAL_lag_avg,GEOPHYSICAL_lead_avg,TECHNOLOGICAL_lag_avg,TECHNOLOGICAL_lead_avg,outbreak_lag_avg,outbreak_lead_avg
Sierra Leone,Africa,2003,1,90,10,-1.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,-1.5926318579379803,1,-1.535189814814815,-1.287824074074074,-11.403694444444444,-26.90924074074074,-0.04281481481481481,-0.04489351851851852,0.8128703703703704,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.5992175925925927,-0.6217731481481481,0.16828703703703704,-0.060912037037037015
Sierra Leone,Africa,2004,1,0,0,-0.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,-0.5926318579379803,1,-1.535189814814815,-1.287824074074074,-13.003694444444445,-26.90924074074074,-0.04281481481481481,-0.04489351851851852,0.6128703703703704,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.9992175925925927,-0.42177314814814815,0.16828703703703704,-0.060912037037037015
Sierra Leone,Africa,2005,0,0,0,-0.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,-1.5926318579379803,0,-1.535189814814815,-1.087824074074074,-15.003694444444445,-26.90924074074074,-0.04281481481481481,-0.04489351851851852,0.41287037037037044,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-1.1992175925925928,-0.42177314814814815,0.368287037037037,-0.060912037037037015
Sierra Leone,Africa,2006,0,0,0,-1.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,-0.5926318579379803,0,-1.335189814814815,-0.8878240740740742,-20.003694444444445,-26.90924074074074,-0.04281481481481481,-0.04489351851851852,0.41287037037037044,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-1.3992175925925927,-0.42177314814814815,0.16828703703703704,0.139087962962963
Sierra Leone,Africa,2007,0,0,0,-0.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,1.4073681420620197,0,-1.335189814814815,-1.087824074074074,-20.203694444444444,-26.70924074074074,-0.04281481481481481,-0.04489351851851852,0.41287037037037044,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-1.1992175925925928,-1.021773148148148,0.16828703703703704,0.33908796296296295
Sierra Leone,Africa,2008,0,0,0,-1.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,-1.5926318579379803,0,-1.1351898148148152,-0.8878240740740742,-20.203694444444444,-26.50924074074074,-0.04281481481481481,-0.04489351851851852,0.41287037037037044,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.5992175925925927,-0.8217731481481481,0.16828703703703704,0.33908796296296295
Sierra Leone,Africa,2009,1,0,0,-0.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,0.40736814206201966,1,-1.1351898148148152,-0.8878240740740742,-20.203694444444444,-26.40924074074074,-0.04281481481481481,-0.04489351851851852,0.41287037037037044,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.5992175925925927,-1.121773148148148,-0.03171296296296297,0.23908796296296297
Sierra Leone,Africa,2010,0,0,0,0.20249138616485562,-23.67479459316194,0.0,0.46276172806785054,0.0,-1.5926318579379803,0,-1.1351898148148152,-1.2211574074074076,-20.203694444444444,-26.24257407407407,-0.04281481481481481,-0.04489351851851852,0.41287037037037044,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.3992175925925927,-0.9551064814814815,-0.03171296296296297,0.4057546296296296
Sierra Leone,Africa,2011,1,0,0,-0.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,-0.5926318579379803,1,-0.935189814814815,-1.3878240740740742,-20.203694444444444,-25.90924074074074,-0.04281481481481481,-0.04489351851851852,0.41287037037037044,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.3992175925925927,-1.121773148148148,-0.03171296296296297,0.23908796296296297
Sierra Leone,Africa,2012,1,81191,1254,-1.7975086138351444,-22.67479459316194,0.0,0.46276172806785054,0.0,-1.5926318579379803,1,-0.735189814814815,-0.8878240740740742,-20.203694444444444,-25.90924074074074,-0.04281481481481481,-0.04489351851851852,0.41287037037037044,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.3992175925925927,-0.6217731481481481,0.16828703703703704,-0.260912037037037
Sierra Leone,Africa,2013,0,0,0,-0.7975086138351444,-22.67479459316194,0.0,0.46276172806785054,0.0,-0.5926318579379803,0,-0.935189814814815,,-20.003694444444445,,-0.04281481481481481,,0.41287037037037044,,-0.12205555555555556,,-0.9992175925925927,,0.368287037037037,
Singapore,Asia,1991,0,0,0,-1.7975086138351444,-22.67479459316194,0.0,-0.5372382719321495,0.0,-1.5926318579379803,0,,-1.8878240740740742,,-26.309240740740737,,0.15510648148148148,,-0.48808333333333337,,-0.11505555555555556,,-1.021773148148148,,-0.060912037037037015
Singapore,Asia,1992,0,0,0,-1.7975086138351444,-22.67479459316194,0.0,-0.5372382719321495,0.0,-0.5926318579379803,0,-1.735189814814815,-1.8878240740740742,-19.203694444444444,-26.50924074074074,-0.04281481481481481,0.15510648148148148,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-1.5992175925925927,-1.2217731481481482,-0.23171296296296298,0.139087962962963
Singapore,Asia,1993,0,0,0,-1.7975086138351444,-22.67479459316194,0.0,-0.5372382719321495,0.0,-0.5926318579379803,0,-1.735189814814815,-1.8878240740740742,-19.203694444444444,-26.70924074074074,-0.04281481481481481,0.15510648148148148,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-1.0992175925925927,-1.4217731481481481,-0.23171296296296298,0.33908796296296295
Singapore,Asia,1994,0,0,0,-1.7975086138351444,-22.67479459316194,0.0,-0.5372382719321495,0.0,-1.5926318579379803,0,-1.735189814814815,-1.8878240740740742,-19.203694444444444,-26.90924074074074,-0.04281481481481481,0.15510648148148148,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-0.932550925925926,-1.4217731481481481,-0.23171296296296298,0.539087962962963
Singapore,Asia,1997,0,0,0,-1.7975086138351444,-23.67479459316194,0.0,-0.5372382719321495,0.0,-0.5926318579379803,0,-1.735189814814815,-1.8878240740740742,-19.203694444444444,-26.90924074074074,-0.04281481481481481,0.3551064814814815,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-1.0992175925925927,-1.621773148148148,-0.23171296296296298,0.539087962962963
Singapore,Asia,1999,1,0,1,-1.7975086138351444,-23.67479459316194,1.0,-0.5372382719321495,0.0,-1.5926318579379803,1,-1.735189814814815,-1.8878240740740742,-19.403694444444444,-26.70924074074074,-0.04281481481481481,0.15510648148148148,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-0.9992175925925927,-1.621773148148148,-0.23171296296296298,0.539087962962963
Singapore,Asia,2000,1,4,0,-1.7975086138351444,-23.67479459316194,0.0,-0.5372382719321495,0.0,-1.5926318579379803,1,-1.735189814814815,-1.8878240740740742,-19.603694444444443,-26.50924074074074,0.1571851851851852,0.15510648148148148,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-0.9992175925925927,-1.621773148148148,-0.03171296296296297,0.539087962962963
Singapore,Asia,2001,1,12,2,-1.7975086138351444,-23.67479459316194,0.0,-0.5372382719321495,0.0,-1.5926318579379803,1,-1.735189814814815,-1.8878240740740742,-19.803694444444446,-26.309240740740737,0.1571851851851852,0.15510648148148148,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-1.1992175925925928,-1.621773148148148,0.16828703703703704,0.33908796296296295
Singapore,Asia,2003,1,0,0,-1.7975086138351444,-23.67479459316194,0.0,-0.5372382719321495,0.0,-1.5926318579379803,1,-1.735189814814815,-1.8878240740740742,-20.003694444444445,-26.109240740740738,0.1571851851851852,0.15510648148148148,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-1.3992175925925927,-1.621773148148148,0.368287037037037,0.139087962962963
Singapore,Asia,2007,0,0,0,-1.7975086138351444,-23.67479459316194,1.0,-0.5372382719321495,0.0,-1.5926318579379803,0,-1.735189814814815,-1.8878240740740742,-20.203694444444444,-25.90924074074074,0.1571851851851852,-0.04489351851851852,-0.5871296296296296,-0.48808333333333337,-0.12205555555555556,-0.11505555555555556,-1.3992175925925927,-1.621773148148148,0.5682870370370371,0.139087962962963
